101_1;102_1;0,132412697553903
101_1;103_1;0,0995875298500633
101_1;104_1;0,0664373258918055
101_1;105_1;0,186335017663563
101_1;106_1;0,165389647106084
101_1;107_1;0,258538940040001
101_1;108_1;0,189367416331366
101_1;109_1;0,164730716817893
101_1;110_1;0,228939970892791
102_1;103_1;0,110579666198467
102_1;104_1;0,228650674456827
102_1;105_1;0,165541444927431
102_1;106_1;0,305669001324273
102_1;107_1;0,19834202266663
102_1;108_1;0,208887337415113
102_1;109_1;0,151801192783459
102_1;110_1;0,0760920075724219
103_1;104_1;0,420189561939171
103_1;105_1;0,270669592479336
103_1;106_1;0,124339987148943
103_1;107_1;0,364515976513989
103_1;108_1;0,141971760515941
103_1;109_1;0,0451838271160969
103_1;110_1;0,222376407724758
104_1;105_1;0,297700817227891
104_1;106_1;0,369951848705704
104_1;107_1;0,267060270458694
104_1;108_1;0,229384732581727
104_1;109_1;0,0496709539845602
104_1;110_1;0,192503400483479
105_1;106_1;0,185657905303094
105_1;107_1;0,260951062732842
105_1;108_1;0,116957173924369
105_1;109_1;0,148178427487972
105_1;110_1;0,174528558630232
106_1;107_1;0,0737200486247839
106_1;108_1;0,248210476113213
106_1;109_1;0,110086324603865
106_1;110_1;0,126646631403853
107_1;108_1;0,39699881985746
107_1;109_1;0,367962455835039
107_1;110_1;0,337819921893806
108_1;109_1;0,0484432867953866
108_1;110_1;0,101632156546746
109_1;110_1;0,403678517091412
101_2;102_2;0,19825400387429
101_2;103_2;0,198788499537522
101_2;104_2;0,198747172205295
101_2;105_2;0,236254302609007
101_2;106_2;0,365074456342159
101_2;107_2;0,188907902411978
101_2;108_2;0,148959497001672
101_2;109_2;0,188792598299217
101_2;110_2;0,132222887343973
102_2;105_2;0,235131056433492
102_2;106_2;0,295352869671676
102_2;107_2;0,148813147864373
102_2;108_2;0,346578841241865
102_2;109_2;0,109997101811512
102_2;110_2;0,215243778742389
103_2;104_2;0,331651952586968
103_2;105_2;0,090261269990751
103_2;106_2;0,24744543401703
103_2;107_2;0,22125482145101
103_2;108_2;0,0907419746828216
104_2;105_2;0,185510659402454
104_2;106_2;0,197798555538585
104_2;107_2;0,248734773851593
104_2;108_2;0,310842027265512
104_2;109_2;0,0992008185902996
104_2;110_2;0,154912772046157
105_2;106_2;0,21567960549466
105_2;107_2;0,328818316107523
105_2;108_2;0,0986838598880863
105_2;109_2;0,22006458547065
105_2;110_2;0,241563745588048
106_2;107_2;0,104227067530411
106_2;108_2;0,185426318035597
106_2;109_2;0,158134451292295
106_2;110_2;0,181728821705229
107_2;108_2;0,248058155720008
107_2;109_2;0,124290350941607
107_2;110_2;0,192864272867456
108_2;109_2;0,270341997410049
108_2;110_2;0,214854804636192
109_2;110_2;0,231200689965389
101_3;102_3;0,199045747129339
101_3;103_3;0,197948460401122
101_3;104_3;0,110059356536714
101_3;105_3;0,0990885767470837
101_3;106_3;0,248615864933928
101_3;107_3;0,188964718001196
101_3;108_3;0,316734257929653
101_3;109_3;0,247387970405331
101_3;110_3;0,220118180757817
102_3;103_3;0,174511966069658
102_3;104_3;0,155973237564739
102_3;105_3;0,330158606399924
102_3;106_3;0,248391959771309
102_3;107_3;0,213729071460725
102_3;108_3;0,1323597298711
102_3;109_3;0,241674524960698
102_3;110_3;0,278944628041895
103_3;104_3;0,372053092299385
103_3;105_3;0,382861389536339
103_3;106_3;0,300579943484375
103_3;107_3;0,376392277405037
103_3;108_3;0,247236688475082
103_3;109_3;0,322805822634984
103_3;110_3;0,123543767846332
104_3;105_3;0,104116990376754
104_3;106_3;0,179337776225759
104_3;107_3;0,367927735559211
104_3;108_3;0,216368066759808
104_3;109_3;0,188175926573348
104_3;110_3;0,203519428390451
105_3;106_3;0,260968763516399
105_3;107_3;0,288390997169076
105_3;108_3;0,297441072381445
105_3;109_3;0,247171501162953
105_3;110_3;0,255610127484076
106_3;107_3;0,174393572925266
106_3;108_3;0,307544404433149
106_3;109_3;0,424200163825568
